| Just purchased the new iPhone 12 Pro Max and I am loving the camera quality!                                                ,"Product, Part  ",Positive|
| The battery life of my old Samsung Galaxy S9 is slowly deteriorating.                                                        ,Part          ,Negative|
"| Wow, the Google Pixel 5's screen resolution is amazing!                                                                     ","Product, Part  ",Positive|
| The volume button on my Xiaomi Redmi Note 8 is not functioning properly.                                                     ,Part          ,Negative|
| The camera on the Oppo Find X2 Pro takes stunning photos.                                                                   ,"Product, Part  ",Positive|
| My Nokia 3310 still works like a charm after all these years.                                                                ,Product       ,Positive|
| The touch screen sensitivity on my Motorola Edge+ is top-notch.                                                              ,Part          ,Positive|
| I can't stand the slow charging speed of the OnePlus 8T.                                                                     ,Part          ,Negative|
| The camera lenses on the Sony Xperia 1 II are superb.                                                                        ,"Product, Part  ",Positive|
| The power button on the LG Velvet is a bit too sensitive.                                                                    ,Part          ,Negative|
| 📱Just pre-ordered the new iPhone 13 Pro and I can't wait to try out the new features!                                        ,Product       ,Positive|
| The speaker quality on the Blackberry Key2 is disappointing.                                                                 ,Part          ,Negative|
| I'm impressed by the design and build quality of the ASUS ROG Phone 5.                                                       ,"Product, Part  ",Positive|
| The camera zoom on the Xiaomi Mi 11 Ultra is unbelievable.                                                                   ,"Product, Part  ",Positive|
| My old Huawei Mate 20 Pro is starting to show signs of wear and tear.                                                       ,Product       ,Negative|
| The Motorola Razr's foldable screen is innovative but prone to scratches.                                                    ,"Product, Part  ",Neutral |
| The performance of the Google Pixel 4a is exceptional for its price.                                                         ,"Product, Part  ",Positive|
| The battery capacity of the Samsung Galaxy A51 is insufficient for heavy users.                                              ,Part          ,Negative|
| The build quality of the ZTE Axon 20 5G is questionable.                                                                     ,Product       ,Negative|
| The haptic feedback on the Vivo X60 Pro+ is very satisfying.                                                                 ,Part          ,Positive|
| The battery life of my iPhone X is just terrible.                                                        ,Part             ,Negative |
| Can't wait to get my hands on the new Google Pixel 6. 📱                                                 ,Product          ,Positive |
| The camera quality on my old Samsung Galaxy S8 is still top-notch.                                       ,Part             ,Positive |
| #InLove with my new OnePlus 9 Pro! The display is stunning.                                              ,"Product, Part    ",Positive |
"| Just bought the latest iPhone 13, and the speed is incredible.                                           ",Product          ,Positive |
| The screen on my Huawei Mate 20 Pro cracked easily.                                                     ,Part             ,Negative |
| The design of the Xiaomi Mi 11 Ultra is simply breathtaking.                                             ,Part             ,Positive |
| ⚡️⚡️ The battery on my Samsung Galaxy Note 10+ drains way too quickly.                                   ,Part             ,Negative |
| My friend is thinking about upgrading to the new Sony Xperia 1 III.                                       ,Product          ,Neutral  |
| The performance of the Google Pixel 5 is disappointing.                                                  ,Product          ,Negative |
| The volume button on my Motorola Edge keeps getting stuck.                                               ,Part             ,Negative |
| #Excited to try out the camera on the new iPhone 12 Pro Max.                                             ,"Product, Part    ",Positive |
| The sound quality on my old LG V30 is still impressive.                                                  ,Part             ,Positive |
"| My Blackberry Key2 is a reliable workhorse, but the camera is lacking.                                    ","Product, Part    ",Neutral  |
| I love the color options available for the Oppo Find X3 Pro.                                             ,Part             ,Positive |
| The speaker on my Asus ROG Phone 5 is the best I've ever heard on a smartphone.                          ,Part             ,Positive |
| The battery capacity of the Xiaomi Redmi Note 9 is surprisingly long-lasting.                            ,Part             ,Positive |
| Can't believe how fast the charging is on the new Vivo X60 Pro+.                                         ,Part             ,Positive |
| The software updates on my old HTC U12+ were always slow and buggy.                                      ,Part             ,Negative |
| The camera setup on the new Sony Xperia 5 III is quite impressive.                                       ,Part             ,Positive |
"| Love the design, but the SPEAKER is terrible...😂😂🙈🙈                                                                           ",Part         ,Negative|
"| Phone speed - amazing. Phone features - amazing. Phone design and colour - amazing. Memory on phone - amazing. Battery life and how quickly it charges - amazing. Fingerprint scanner - amazing. In fact amazing is just an understatement. I have always loved Huawei phones since getting my first one back in Spring 2017. I will try to hold out with Huawei for as long as possible (even if it means to continuously buy pre-May 2019 phones). Literally, what more can I say? I have had this phone for 6 months and it is still going strong. I am so happy with my purchase :) ","Product, Part",Positive|
| Mic of that phone  !  &……* @@@@ easily goes faulty.                                                                             ,Part         ,Negative|
| Just got my hands on the new Samsung Galaxy S21 Ultra! 📱🔥                                                                      ,Product      ,Positive|
"| This phone IS AWEEESOME FOR THE PRICE. I got the peacock blue p30 lite for £180. The phone has great battery life. I can play games and it will genuinely last for a long time (ofc will vary from people and types of games and apps they use). The fingerprint scanner is instant! Like no lag when using it. The face rec is decent too, I prefer the fingerprint but I use both and they are both good. The phone looks sexy as hell too. But it's a fingerprint magnet, so buy a clear case in addition since UK models don't get cases. And oo charges really fast too.","Product, Part",Positive|
"| This phone, with its 🔥camera quality, never fails to impress me.                                                                ","Product, Part",Positive|
| The battery life of the phone is not satisfactory.                                                                                ,Part         ,Negative|
| I can't believe how fast the processor on this phone is!                                                                         ,Part         ,Positive|
| The screen on this phone cracked after a minor fall.                                                                             ,Part         ,Negative|
| The new iPhone 12 Pro Max has a sleek design.                                                                                   ,Product      ,Neutral  |
| My old Nokia 3310 still works like a charm.                                                                                     ,Product      ,Positive|
| The speaker on my old Samsung phone stopped working.                                                                            ,Part         ,Negative|
| The camera quality of this phone is exceptional.                                                                                ,Part         ,Positive|
| I just upgraded to the latest Google Pixel phone and I am loving it.                                                           ,Product      ,Positive|
| This phone has too many bloatware apps pre-installed.                                                                           ,Part         ,Negative|
"| My friend gifted me a new Motorola Razr phone, and it's amazing.                                                                ",Product      ,Positive|
| The volume button on this phone is not functioning properly.                                                                    ,Part         ,Negative|
| The build quality of this phone is top-notch.                                                                                  ,Part         ,Positive|
| The price of the iPhone 12 Pro is way too high.                                                                                ,Product      ,Negative|
| I dropped my Xiaomi Mi 10 and the screen shattered.                                                                            ,"Product, Part",Negative|
| I recently upgraded to the latest iPhone 12 and the camera quality is mind-blowing. 📸👌                                                                                                                                                                                                                                                                   ,"Product, Part  ",Positive|
| Can't believe how fragile the screen of my old Samsung Galaxy S9 is. Just a slight drop and it shattered completely. 😔                                                                                                                                                                                                                                  ,"Product, Part  ",Negative|
| The battery life of my Google Pixel 4a is exceptional. I can go a full day without needing to recharge.                                                                                                                                                                                                                                                 ,"Product, Part  ",Positive|
| Loving the sleek design of the OnePlus 8 Pro. The curved edges give it a premium look.                                                                                                                                                                                                                                                                   ,"Product, Part  ",Positive|
| The performance of my Motorola Edge+ has been disappointing lately. It lags even with simple tasks.                                                                                                                                                                                                                                                    ,"Product, Part  ",Negative|
| Recently got my hands on the new Xiaomi Mi 11 and I'm impressed with its fast charging capabilities. ⚡                                                                                                                                                                                                                                                 ,"Product, Part  ",Positive|
| The sound quality of the speakers on my old LG G6 is still top-notch after all these years. 🎵                                                                                                                                                                                                                                                            ,Part           ,Positive|
| The Sony Xperia 1 III has a gorgeous display that makes watching videos a delight.                                                                                                                                                                                                                                                                       ,"Product, Part  ",Positive|
| My friend's Blackberry Key2 has a unique physical keyboard that adds a retro charm to the device.                                                                                                                                                                                                                                                      ,"Product, Part  ",Positive|
"| The volume buttons on my HTC U12+ have become unresponsive, making it hard to adjust the sound levels.                                                                                                                                                                                                                                                 ",Part           ,Negative|
| Just received the new Oppo Find X3 Pro and the 120Hz refresh rate display is a game-changer.                                                                                                                                                                                                                                                           ,"Product, Part  ",Positive|
| The design of the Huawei Mate 40 Pro is a bit outdated compared to the latest flagship models from other brands.                                                                                                                                                                                                                                      ,"Product, Part  ",Negative|
"| The front-facing camera of my Vivo V20 takes stunning selfies, perfect for social media. 🤳                                                                                                                                                                                                                                                             ",Part           ,Positive|
"| Despite its compact size, the performance of the Apple iPhone SE (2020) is on par with larger smartphones.                                                                                                                                                                                                                                             ","Product, Part  ",Positive|
"| The speakerphone on my old Nokia 3310 still works flawlessly, a testament to its durability.                                                                                                                                                                                                                                                            ",Part           ,Positive|
| The Redmi Note 9 Pro offers excellent value for money with its feature-packed design and performance.                                                                                                                                                                                                                                                 ,"Product, Part  ",Positive|
"| My experience with the ASUS ROG Phone 5 has been a mixed bag. While the gaming performance is top-notch, the battery drains quickly during extended gaming sessions.                                                                                                                        ","Product, Part  ",Neutral  |
| The ZTE Axon 20 5G has an innovative under-display selfie camera that provides a seamless viewing experience.                                                                                                                                                                                                                                          ,"Product, Part  ",Positive|
"| The Realme X50 Pro 5G is a budget-friendly phone with flagship-level features, making it a great choice for tech enthusiasts.                                                                                                                                                                                                                            ","Product, Part  ",Positive|
"| The Alcatel 1S has a basic camera setup that struggles in low-light conditions, resulting in grainy photos.                                                                                                                                                                                                                                             ","Product, Part  ",Negative|
"| Finally upgraded to the latest iPhone 12, and it's amazing! ",Product        ,Positive|
| The screen of my Samsung Galaxy Note 20 is cracked.         ,Part           ,Negative|
| Loving the new Google Pixel 5 camera quality.               ,"Product, Part  ",Positive|
| The battery life on my old Nokia 3310 is unbeatable.        ,Part           ,Positive|
| My Blackberry keyboard is acting up again.                  ,Part           ,Negative|
| The Motorola Razr is a sleek phone with a unique design.     ,"Product, Part  ",Positive|
| Can't get enough of the OnePlus 8T's fast charging feature.  ,Part           ,Positive|
| The speaker on my LG G8 ThinQ is not working properly.       ,Part           ,Negative|
| The camera quality of my old Sony Xperia is exceptional.     ,Part           ,Positive|
| The volume button on my HTC One M9 is stuck.                ,Part           ,Negative|
| Bought the new Oppo Find X3 Pro and it exceeded my expectations.,Product,Positive|
| The earpiece on my old ZTE Blade keeps cutting in and out.   ,Part           ,Negative|
| Looking to upgrade my Apple Watch Series 3 to the latest model.,Product     ,Neutral|
| The mic on my old Huawei Mate 20 Pro is starting to crackle. ,Part           ,Negative|
| Excited to test out the 5G capabilities of the new Sony Xperia 1 III.,Product,Positive|
| My old Samsung Galaxy S9 is freezing up constantly.          ,Part           ,Negative|
| The Google Pixel 4a camera is perfect for capturing moments.,"Product, Part  ",Positive|
| Can't seem to find a replacement battery for my old LG V20.  ,Part           ,Neutral|
| The design of the new Xiaomi Redmi Note 10 is stunning.      ,Product        ,Positive|
"| Love the design, but the SPEAKER is terrible...😂😂🙈🙈",Part,Negative |
"| Phone speed - amazing. Phone features - amazing. Phone design and colour - amazing. Memory on phone - amazing. Battery life and how quickly it charges - amazing. Fingerprint scanner - amazing. In fact amazing is just an understatement. I have always loved Huawei phones since getting my first one back in Spring 2017. I will try to hold out with Huawei for as long as possible (even if it means to continuously buy pre-May 2019 phones). Literally, what more can I say? I have had this phone for 6 months and it is still going strong. I am so happy with my purchase :)","Product, Part",Positive |
| Mic of that phone ! &……* @@@@ easily goes faulty.,Part,Negative |
| Just got my hands on the new Samsung Galaxy S21 Ultra! 📱🔥,Product,Positive |
"| This phone IS AWEEESOME FOR THE PRICE. I got the peacock blue p30 lite for £180. The phone has great battery life. I can play games and it will genuinely last for a long time (ofc will vary from people and types of games and apps they use). The fingerprint scanner is instant! Like no lag when using it. The face rec is decent too, I prefer the fingerprint but I use both and they both good. The phone looks sexy as hell too. But its a fingerprint magnet, so buy a clear case in addition since UK models don't get cases. And oo charges really fast too.","Product, Part",Positive |
| Bought a new Apple iPhone 12 and the camera quality is top-notch.,"Product, Part",Positive |
| The speaker volume of the Samsung Galaxy Note is disappointingly low.,"Product, Part",Negative |
| Just updated my Google Pixel to the latest Android version and it's running smoother than ever.,Product,Positive |
| The battery life of my old Motorola phone has been steadily decreasing over time.,"Product, Part",Negative |
| Got the latest OnePlus 9 Pro and it's a game-changer in terms of speed and performance.,Product,Positive |
| The charging port of my Xiaomi phone is loose and causing connectivity issues.,"Product, Part",Negative |
"| My friend is selling his old LG phone, which has a cracked screen but still works perfectly.","Product, Part",Neutral |
| Received the new Oppo Find X3 Pro and it exceeded all my expectations with its camera capabilities.,"Product, Part",Positive |
"| The screen resolution of the Nokia 9 PureView is stunning, but the phone tends to overheat.","Product, Part",Negative |
| Planning to upgrade to the latest Sony Xperia model as I've always been impressed with their build quality.,Product,Positive |
"| The camera features of the Asus ROG Phone 5 are impressive, but the battery drains quickly during gaming sessions.","Product, Part",Negative |
| Just purchased the Xiaomi Redmi Note 10 and the display quality is phenomenal for its price range.,"Product, Part",Positive |
"| The sound quality of the HTC U12+ is exceptional, but the phone's software often crashes.","Product, Part",Negative |
| Considering switching to the new Google Pixel 6 for its advanced AI capabilities and camera technology.,Product,Positive |
"| The screen size of the Samsung Galaxy Fold is impressive, but the folding mechanism is prone to malfunctions.","Product, Part",Negative |
| Just got my hands on the new Samsung Galaxy S21 Ultra! 📱🔥                                                                           ,Product           ,Positive|
"| Phone speed - amazing. Phone features - amazing. Phone design and colour - amazing. Memory on phone - amazing. Battery life and how quickly it charges - amazing. Fingerprint scanner - amazing. In fact amazing is just an understatement. I have always loved Huawei phones since getting my first one back in Spring 2017. I will try to hold out with Huawei for as long as possible (even if it means to continuously buy pre-May 2019 phones). Literally, what more can I say? I have had this phone for 6 months and it is still going strong. I am so happy with my purchase :)","Product, Part     ",Positive|
"| Love the design, but the SPEAKER is terrible...😂😂🙈🙈                                                                                ",Part              ,Negative|
| Mic of that phone  !  &……* @@@@ easily goes faulty.                                                                                   ,Part              ,Negative|
| Bought a Huawei p30 pro and found the camera terrific.                                                                                ,"Product, Part     ",Positive|
| My friend plans to fix his old Huawei p20 phone.                                                                                      ,Product           ,Neutral |
| The battery life on my iPhone XS is absolutely terrible.                                                                              ,Part              ,Negative|
| The new Google Pixel 5 camera is a game-changer.                                                                                     ,"Product, Part     ",Positive|
| My Samsung Galaxy Note 10 screen cracked easily.                                                                                     ,Part              ,Negative|
| I love the feel of the OnePlus 8T in my hand.                                                                                        ,Part              ,Positive|
| The speaker on the Motorola Edge+ phone is top-notch.                                                                                ,Part              ,Positive|
| The Oppo Find X3 Pro has a stunning display.                                                                                         ,"Product, Part     ",Positive|
| The LG Velvet has great battery life and performance.                                                                                ,"Product, Part     ",Positive|
| The camera quality on the Xiaomi Mi 11 is exceptional.                                                                               ,"Product, Part     ",Positive|
| My old iPhone 7's battery drains very quickly.                                                                                      ,Part              ,Negative|
| The speakerphone on the Nokia 8.3 5G is disappointing.                                                                              ,Part              ,Negative|
| The new OnePlus Nord N10 has a sleek design.                                                                                        ,"Product, Part     ",Positive|
| The camera features on the Sony Xperia 1 II are impressive.                                                                         ,"Product, Part     ",Positive|
| The microphone on the Google Pixel 4a has poor sound quality.                                                                        ,Part              ,Negative|
| The battery life on the Huawei Mate 40 Pro is outstanding.                                                                           ,Part              ,Positive|
"| Just upgraded to the latest iPhone 12 Pro Max, loving the camera quality!                                                 ","Product, Part  ",Positive |
"| The screen on my old Samsung Galaxy S8 cracked, now I need to get it fixed.                                               ",Product        ,Neutral  |
| The battery life of my Google Pixel 3 XL is surprisingly good.                                                           ,Part           ,Positive |
| Received my new OnePlus 9 Pro yesterday and I'm blown away by the performance.                                            ,Product        ,Positive |
| The speaker volume on my LG V60 ThinQ is disappointingly low.                                                            ,Part           ,Negative |
"| Finally got my hands on the Xiaomi Redmi Note 10, and it's exceeding my expectations.                                      ",Product        ,Positive |
| The charging port on my Motorola Edge+ is loose and unreliable.                                                          ,Part           ,Negative |
"| Can't wait to try out the new Sony Xperia 1 III, heard great things about the camera.                                     ","Product, Part  ",Positive |
| The screen display of my Oppo Find X3 Pro is stunning.                                                                  ,Part           ,Positive |
| I accidentally dropped my Asus ROG Phone 5 and now the screen is cracked.                                                 ,"Product, Part  ",Negative |
| The camera quality of my Blackberry Key2 is surprisingly good for an older model.                                        ,Part           ,Positive |
"| Just got the latest Nokia 8.3 5G, loving the sleek design and smooth performance.                                         ",Product        ,Positive |
| The fingerprint sensor on my ZTE Axon 30 Ultra is not very responsive.                                                   ,Part           ,Negative |
| Excited to test out the camera features on the new Xiaomi Mi 11 Ultra.                                                   ,"Product, Part  ",Positive |
| My old HTC U12+ has started to lag and freeze frequently.                                                               ,"Product, Part  ",Negative |
| The display resolution on my Vivo X60 Pro+ is top-notch.                                                                ,Part           ,Positive |
"| I'm thinking of upgrading to the new Realme GT 5G, anyone have any feedback on it?                                        ",Product        ,Neutral  |
| The build quality of my Honor 20 is very durable and sturdy.                                                            ,Part           ,Positive |
"| My old Alcatel 1X battery drains quickly, need to find a replacement soon.                                               ","Product, Part  ",Negative |
| The performance of my Lenovo Legion Phone Duel 2 is unmatched in the gaming world.                                       ,Product        ,Positive |
"| Love the design, but the SPEAKER is terrible...😂😂🙈🙈                                                                                       ",Part           ,Negative |
"| Phone speed - amazing. Phone features - amazing. Phone design and colour - amazing. Memory on phone - amazing. Battery life and how quickly it charges - amazing. Fingerprint scanner - amazing. In fact amazing is just an understatement. I have always loved Huawei phones since getting my first one back in Spring 2017. I will try to hold out with Huawei for as long as possible (even if it means to continuously buy pre-May 2019 phones). Literally, what more can I say? I have had this phone for 6 months and it is still going strong. I am so happy with my purchase :)","Product, Part  ",Positive |
| Mic of that phone  !  &……* @@@@ easily goes faulty.                                                                                        ,Part           ,Negative |
| Just got my hands on the new Samsung Galaxy S21 Ultra! 📱🔥                                                                                ,Product        ,Positive |
"| This phone IS AWEEESOME FOR THE PRICE. I got the peacock blue p30 lite for £180. The phone has great battery life. I can play games and it will genuinely last for a long time (ofc will vary from people and typea of games and apps they use). The fingerprint scanner is instant! Like no lag when using it. The face rec is decent too, I prefer the fingerprint but I use both and they both good. The phone looks sexy as hell too. But its a fingerprint magnet, so buy a clear case in addition since UK models dont get cases. And oo charges really fast too.","Product, Part  ",Positive |
| The screen of my old iPhone 6s has started flickering.                                                                                     ,Part           ,Negative |
| The battery life on my new Google Pixel 5 is impressive.                                                                                   ,Part           ,Positive |
| Can't stand the speaker quality on this LG V40 ThinQ phone!                                                                               ,Part           ,Negative |
| Bought the latest OnePlus 9 Pro and it exceeds all my expectations.                                                                       ,Product        ,Positive |
| The camera features on the Oppo Find X3 Pro are outstanding.                                                                              ,"Product, Part  ",Positive |
| The display of the Xiaomi Mi 11 is breathtaking.                                                                                           ,Part           ,Positive |
| Received the new Sony Xperia 1 III as a gift and it's been a game-changer.                                                                  ,Product        ,Positive |
| The battery drains quickly on my Motorola Edge+ phone.                                                                                    ,Part           ,Negative |
| The speaker volume on the Nokia 8.3 5G is surprisingly loud.                                                                              ,Part           ,Positive |
| Can't get enough of the Samsung Galaxy Note 20 Ultra's camera capabilities.                                                                ,Part           ,Positive |
| The build quality of the Asus ROG Phone 5 is top-notch.                                                                                   ,Part           ,Positive |
| My experience with the Blackberry Key2 has been disappointing overall.                                                                     ,Product        ,Negative |
| The sound output on the Razer Phone 2 is unmatched in the smartphone industry.                                                             ,Part           ,Positive |
| The design of the ZTE Axon 30 Ultra is unique and eye-catching.                                                                            ,Part           ,Positive |
"| Planning to upgrade to the Apple iPhone 12 Pro Max soon, can't wait to experience the new features.                                         ",Product        ,Neutral |
| The new iPhone 12 Pro Max has an amazing camera! 📷🔥,"Product, Part",Positive |
| My old Samsung Galaxy S8 screen cracked easily.,"Product, Part",Negative |
| 📱 Just pre-ordered the new Google Pixel 5! Excited for the new features.,Product,Positive |
| The battery life of my Motorola phone is disappointing.,Part,Negative |
| #TechTuesday Bought a new OnePlus 9 Pro and it's a game-changer!,"Product, Part",Positive |
| The speaker quality on my Sony Xperia phone is top-notch.,Part,Positive |
| Had to return my Xiaomi Redmi Note 8 due to a faulty charging port.,"Product, Part",Negative |
| The design of the Oppo Find X3 Pro is sleek and modern.,"Product, Part",Positive |
| @TechReviews The camera on the LG Velvet 5G is subpar compared to other models.,Part,Negative |
| The Huawei Mate 40 Pro has incredible performance and speed.,"Product, Part",Positive |
| Just got my hands on the new iPhone SE 2020! Loving the compact size.,Product,Positive |
| The screen display of my old HTC One M9 started flickering randomly.,Part,Negative |
| 📱🔥 The new Xiaomi Mi 11 is a powerhouse with its Snapdragon 888 processor.,"Product, Part",Positive |
| #MobileMonday My experience with the BlackBerry Key2 keyboard has been disappointing.,Part,Negative |
"| The battery capacity of the Realme X50 Pro is impressive, lasting all day.",Part,Positive |
| @GadgetReviews The camera quality of the Vivo X60 Pro+ surpasses expectations.,Part,Positive |
| The performance of the Asus ROG Phone 5 is unmatched in the gaming industry.,"Product, Part",Positive |
| ⚡️ The charging speed of the Motorola Edge+ is lightning-fast!,Part,Positive |
| My experience with the camera of the Nokia 9 PureView has been underwhelming.,Part,Negative |
| Just upgraded to the new Samsung Galaxy Note20 Ultra and it's a beast! 🚀📱,Product,Positive |
"| Just received my new iPhone 12 Pro Max, and the camera quality is outstanding! 📸                                               ","Product, Part",Positive |
| The battery life of the Samsung Galaxy Note 20 is disappointing.                                                                 ,Product      ,Negative |
| @#$%&* The screen on my Google Pixel 4a cracked within a week of use.                                                           ,Part         ,Negative |
| Planning to upgrade to the latest OnePlus 9 soon.                                                                                ,Product      ,Neutral  |
| The speakers on my old Sony Xperia Z3 have completely stopped working.                                                          ,Part         ,Negative |
| I can't believe how fast the fingerprint scanner on my Xiaomi Mi 10 Pro is! 🚀                                                  ,Part         ,Positive |
| The color options for the new Oppo Find X3 Pro are so vibrant and eye-catching.                                                  ,Product      ,Positive |
| Received the new Motorola Edge 20 and the camera performance is average.                                                         ,"Product, Part",Neutral  |
| The battery on my LG V60 ThinQ lasts for days without needing a charge.                                                         ,Part         ,Positive |
| #disappointed with the low storage space on the Blackberry Key2.                                                                 ,Part         ,Negative |
| Absolutely loving the design of the new Nokia 8.3 5G! It's sleek and modern.                                                    ,Product      ,Positive |
| The sound quality on the Alcatel 3V is subpar compared to other phones in the same price range.                                   ,Part         ,Negative |
| The Realme X50 Pro has an impressive display with vibrant colors.                                                                ,Part         ,Positive |
| Can't wait to get my hands on the upcoming Xiaomi Redmi Note 10 series!                                                          ,Product      ,Neutral  |
| The haptic feedback on the Huawei Mate 40 Pro is top-notch.                                                                      ,Part         ,Positive |
| $%@#^ The charging port on my old HTC U11 is loose and doesn't connect properly.                                                 ,Part         ,Negative |
| Excited to try out the new 5G capabilities on the upcoming Sony Xperia 1 III.                                                    ,Product      ,Neutral  |
| The Oppo Reno 5 Pro 5G has a sleek design that feels premium in hand.                                                            ,Product      ,Positive |
| The camera on the Vivo X60 Pro+ takes stunning photos in low-light conditions.                                                   ,Part         ,Positive |
| The speaker quality on the ZTE Axon 20 5G is below average and lacks depth in sound.                                              ,Part         ,Negative |
"| Love the design, but the SPEAKER is terrible...😂😂🙈🙈                                                                            ",Part           ,Negative|
"| Phone speed - amazing. Phone features - amazing. Phone design and colour - amazing. Memory on phone - amazing. Battery life and how quickly it charges - amazing. Fingerprint scanner - amazing. In fact amazing is just an understatement. I have always loved Huawei phones since getting my first one back in Spring 2017. I will try to hold out with Huawei for as long as possible (even if it means to continuously buy pre-May 2019 phones). Literally, what more can I say? I have had this phone for 6 months and it is still going strong. I am so happy with my purchase :)","Product, Part  ",Positive|
| Mic of that phone ! &……* @@@@ easily goes faulty.                                                                                ,Part           ,Negative|
| Just got my hands on the new Samsung Galaxy S21 Ultra! 📱🔥                                                                       ,Product        ,Positive|
"| This phone IS AWEEESOME FOR THE PRICE. I got the peacock blue p30 lite for £180. The phone has great battery life. I can play games and it will genuinely last for a long time (ofc will vary from people and typea of games and apps they use). The fingerprint scanner is instant! Like no lag when using it. The face rec is decent too, I prefer the fingerprint but I use both and they both good. The phone looks sexy as hell too. But its a fingerprint magnet, so buy a clear case in addition since UK models dont get cases. And oo charges really fast too.","Product, Part  ",Positive|
| The 📱 screen of my iPhone X is cracked.                                                                                        ,Part           ,Negative|
| New software update for the Samsung Galaxy Fold is now available.                                                                ,Product        ,Neutral |
| The battery life on my Google Pixel 4a is disappointing.                                                                        ,Part           ,Negative|
| Ordered the new OnePlus 9 Pro and it arrived in perfect condition.                                                             ,Product        ,Positive|
| I can't stand the slow performance of the Motorola G8 Plus.                                                                     ,Part           ,Negative|
| Excited to test the camera features on the Xiaomi Mi 11.                                                                        ,"Product, Part  ",Positive|
| The speakers on the HTC U12+ provide excellent sound quality.                                                                   ,Part           ,Positive|
| My friend recommended the Oppo Find X3 Neo and I'm considering buying it.                                                      ,Product        ,Neutral |
| The screen resolution of the LG Velvet is outstanding.                                                                          ,Part           ,Positive|
| Had a bad experience with the microphone of the Sony Xperia 5 II.                                                               ,Part           ,Negative|
"| Just pre-ordered the new iPhone 13 Pro Max, can't wait to try it out.                                                           ",Product        ,Positive|
| I dislike the camera quality of the Nokia 8.3 5G.                                                                               ,Part           ,Negative|
| The battery life of the BlackBerry Key2 is surprisingly long-lasting.                                                           ,Part           ,Positive|
"| After the recent update, my Xiaomi Redmi Note 10 Pro is running smoother than ever.                                             ","Product, Part  ",Positive|
| The performance of the camera app on the Google Pixel 5 is exceptional.                                                         ,Part           ,Positive|
| The new iPhone 13 Pro Max is finally here and it's a game-changer.                                                                            ,Product          ,Positive |
| The screen of my Samsung Galaxy S10 cracked after a small fall.                                                                               ,Part             ,Negative |
"| Just pre-ordered the latest Google Pixel 6, can't wait to test out the new features.                                                          ",Product          ,Positive |
| The battery life of my old Motorola phone is surprisingly good even after years of use.                                                        ,Part             ,Positive |
| Received my new OnePlus 9 Pro today and I'm already impressed by the camera quality.                                                          ,"Product, Part    ",Positive |
| I accidentally dropped my Xiaomi Redmi Note 8 in water and now it won't turn on.                                                               ,"Product, Part    ",Negative |
| 📱 My Blackberry Key2 keyboard is starting to get sticky and it's affecting my typing speed.                                                 ,"Product, Part    ",Negative |
"| The speaker of my LG G8 ThinQ phone suddenly stopped working, very disappointed.                                                              ",Part             ,Negative |
"| Thinking about upgrading to the latest Apple Watch Series 7, the health tracking features seem promising.                                      ",Product          ,Positive |
| The selfie camera of my Oppo Find X3 Pro takes amazing photos even in low light conditions.                                                  ,Part             ,Positive |
"| Samsung Galaxy Z Fold 3 is a masterpiece of technology, the folding screen is truly innovative.                                               ","Product, Part    ",Positive |
| My Huawei Mate 20 Pro is acting up and the touchscreen is not responding properly.                                                             ,"Product, Part    ",Negative |
| The charging port of my Sony Xperia 1 II is loose and it's causing issues with charging.                                                       ,Part             ,Negative |
"| Bought a refurbished Google Pixel 4 XL and it's as good as new, very happy with my purchase.                                                   ",Product          ,Positive |
"| Can't wait to try out the new 5G capabilities of the upcoming Xiaomi Mi 11 Ultra, the speed will be incredible.                               ",Product          ,Positive |
"| The software update on my Motorola Razr caused some performance issues, hoping for a fix soon.                                                ",Part             ,Negative |
